Team Statistics:
Team,Median of Age,Mean of Age,Std of Age,Median of MP,Mean of MP,Std of MP,Median of Starts,Mean of Starts,Std of Starts,Median of Minutes,Mean of Minutes,Std of Minutes,Median of Goals,Mean of Goals,Std of Goals,Median of Assists,Mean of Assists,Std of Assists,Median of Yellow Cards,Mean of Yellow Cards,Std of Yellow Cards,Median of Red Cards,Mean of Red Cards,Std of Red Cards,Median of xG,Mean of xG,Std of xG,Median of xAG,Mean of xAG,Std of xAG,Median of PrgC,Mean of PrgC,Std of PrgC,Median of PrgP,Mean of PrgP,Std of PrgP,Median of PrgR,Mean of PrgR,Std of PrgR,Median of Gls/90,Mean of Gls/90,Std of Gls/90,Median of Ast/90,Mean of Ast/90,Std of Ast/90,Median of xG/90,Mean of xG/90,Std of xG/90,Median of xGA/90,Mean of xGA/90,Std of xGA/90,Median of SoT/90,Mean of SoT/90,Std of SoT/90,Median of Cmp,Mean of Cmp,Std of Cmp,Median of Cmp%,Mean of Cmp%,Std of Cmp%,Median of TotDist,Mean of TotDist,Std of TotDist,Median of Short%,Mean of Short%,Std of Short%,Median of Med%,Mean of Med%,Std of Med%,Median of KP,Mean of KP,Std of KP,Median of Passes 1/3,Mean of Passes 1/3,Std of Passes 1/3,Median of PPA,Mean of PPA,Std of PPA,Median of CrsPA,Mean of CrsPA,Std of CrsPA,Median of PrgoP,Mean of PrgoP,Std of PrgoP,Median of SCA,Mean of SCA,Std of SCA,Median of SCA90,Mean of SCA90,Std of SCA90,Median of GCA,Mean of GCA,Std of GCA,Median of GCA90,Mean of GCA90,Std of GCA90,Median of Tkl,Mean of Tkl,Std of Tkl,Median of TklW,Mean of TklW,Std of TklW,Median of Att,Mean of Att,Std of Att,Median of Lost,Mean of Lost,Std of Lost,Median of Blocks,Mean of Blocks,Std of Blocks,Median of Sh,Mean of Sh,Std of Sh,Median of Pass,Mean of Pass,Std of Pass,Median of Int,Mean of Int,Std of Int,Median of Touches,Mean of Touches,Std of Touches,Median of Def Pen,Mean of Def Pen,Std of Def Pen,Median of Def 3rd,Mean of Def 3rd,Std of Def 3rd,Median of Mid 3rd,Mean of Mid 3rd,Std of Mid 3rd,Median of Att 3rd,Mean of Att 3rd,Std of Att 3rd,Median of Att Pen,Mean of Att Pen,Std of Att Pen,Median of TO Att,Mean of TO Att,Std of TO Att,Median of Carries,Mean of Carries,Std of Carries,Median of ProDist,Mean of ProDist,Std of ProDist,Median of ProgC,Mean of ProgC,Std of ProgC,Median of Carries 1/3,Mean of Carries 1/3,Std of Carries 1/3,Median of CPA,Mean of CPA,Std of CPA,Median of Mis,Mean of Mis,Std of Mis,Median of Dis,Mean of Dis,Std of Dis,Median of Rec,Mean of Rec,Std of Rec,Median of ProgR,Mean of ProgR,Std of ProgR,Median of Fls,Mean of Fls,Std of Fls,Median of Fld,Mean of Fld,Std of Fld,Median of Off,Mean of Off,Std of Off,Median of Crs,Mean of Crs,Std of Crs,Median of Recov,Mean of Recov,Std of Recov,Median of Won,Mean of Won,Std of Won,Median of Aerial Lost,Mean of Aerial Lost,Std of Aerial Lost 
Trevoh Chalobah,25.84,25.84,0.0,12.0,12.0,0.0,12.0,12.0,0.0,1060.0,1060.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.4,0.4,0.0,11.0,11.0,0.0,34.0,34.0,0.0,6.0,6.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.34,0.34,0.0,349.0,349.0,0.0,79.0,79.0,0.0,2195.0,2195.0,0.0,88.7,88.7,0.0,85.2,85.2,0.0,4.0,4.0,0.0,27.0,27.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,34.0,34.0,0.0,11.0,11.0,0.0,0.93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,16.0,16.0,0.0,23.0,23.0,0.0,11.0,11.0,0.0,19.0,19.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,19.0,19.0,0.0,594.0,594.0,0.0,66.0,66.0,0.0,275.0,275.0,0.0,276.0,276.0,0.0,51.0,51.0,0.0,14.0,14.0,0.0,10.0,10.0,0.0,278.0,278.0,0.0,661.0,661.0,0.0,11.0,11.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,317.0,317.0,0.0,6.0,6.0,0.0,10.0,10.0,0.0,15.0,15.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,56.0,56.0,0.0,22.0,22.0,0.0,19.0,19.0,0.0
Tyler Adams,26.22,26.22,0.0,25.0,25.0,0.0,18.0,18.0,0.0,1710.0,1710.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,1.0,1.0,0.0,12.0,12.0,0.0,65.0,65.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.08,0.08,0.0,0.05,0.05,0.0,0.11,0.11,0.0,757.0,757.0,0.0,83.6,83.6,0.0,2893.0,2893.0,0.0,88.7,88.7,0.0,88.0,88.0,0.0,16.0,16.0,0.0,57.0,57.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,65.0,65.0,0.0,37.0,37.0,0.0,1.95,1.95,0.0,4.0,4.0,0.0,0.21,0.21,0.0,75.0,75.0,0.0,46.0,46.0,0.0,66.0,66.0,0.0,31.0,31.0,0.0,33.0,33.0,0.0,10.0,10.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,1151.0,1151.0,0.0,53.0,53.0,0.0,308.0,308.0,0.0,661.0,661.0,0.0,194.0,194.0,0.0,17.0,17.0,0.0,16.0,16.0,0.0,554.0,554.0,0.0,1183.0,1183.0,0.0,12.0,12.0,0.0,17.0,17.0,0.0,1.0,1.0,0.0,27.0,27.0,0.0,12.0,12.0,0.0,630.0,630.0,0.0,9.0,9.0,0.0,41.0,41.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,100.0,100.0,0.0,29.0,29.0,0.0,17.0,17.0,0.0
Tyler Dibling,19.15,19.15,0.0,31.0,31.0,0.0,18.0,18.0,0.0,1742.0,1742.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,1.5,1.5,0.0,68.0,68.0,0.0,61.0,61.0,0.0,93.0,93.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.08,0.08,0.0,0.46,0.46,0.0,472.0,472.0,0.0,80.7,80.7,0.0,1457.0,1457.0,0.0,90.2,90.2,0.0,85.1,85.1,0.0,20.0,20.0,0.0,25.0,25.0,0.0,20.0,20.0,0.0,1.0,1.0,0.0,61.0,61.0,0.0,56.0,56.0,0.0,2.89,2.89,0.0,4.0,4.0,0.0,0.21,0.21,0.0,34.0,34.0,0.0,20.0,20.0,0.0,26.0,26.0,0.0,10.0,10.0,0.0,19.0,19.0,0.0,5.0,5.0,0.0,14.0,14.0,0.0,8.0,8.0,0.0,823.0,823.0,0.0,25.0,25.0,0.0,110.0,110.0,0.0,372.0,372.0,0.0,360.0,360.0,0.0,41.0,41.0,0.0,104.0,104.0,0.0,533.0,533.0,0.0,2129.0,2129.0,0.0,68.0,68.0,0.0,49.0,49.0,0.0,26.0,26.0,0.0,41.0,41.0,0.0,53.0,53.0,0.0,617.0,617.0,0.0,93.0,93.0,0.0,28.0,28.0,0.0,49.0,49.0,0.0,2.0,2.0,0.0,28.0,28.0,0.0,75.0,75.0,0.0,10.0,10.0,0.0,21.0,21.0,0.0
Tyler Fredricson,20.2,20.2,0.0,2.0,2.0,0.0,2.0,2.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,0.0,90.2,90.2,0.0,434.0,434.0,0.0,94.0,94.0,0.0,91.5,91.5,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,1.63,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,141.0,141.0,0.0,11.0,11.0,0.0,64.0,64.0,0.0,68.0,68.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,86.0,86.0,0.0,114.0,114.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0
Tyrell Malacia,25.72,25.72,0.0,3.0,3.0,0.0,2.0,2.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,49.0,49.0,0.0,89.1,89.1,0.0,260.0,260.0,0.0,93.9,93.9,0.0,92.9,92.9,0.0,1.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,62.0,0.0,2.0,2.0,0.0,20.0,20.0,0.0,27.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,37.0,0.0,118.0,118.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,43.0,43.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrick Mitchell,25.68,25.68,0.0,35.0,35.0,0.0,35.0,35.0,0.0,2942.0,2942.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,5.7,5.7,0.0,56.0,56.0,0.0,64.0,64.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.04,0.04,0.0,0.18,0.18,0.0,0.06,0.06,0.0,929.0,929.0,0.0,72.3,72.3,0.0,5620.0,5620.0,0.0,84.5,84.5,0.0,75.1,75.1,0.0,38.0,38.0,0.0,46.0,46.0,0.0,32.0,32.0,0.0,15.0,15.0,0.0,64.0,64.0,0.0,69.0,69.0,0.0,2.11,2.11,0.0,6.0,6.0,0.0,0.18,0.18,0.0,87.0,87.0,0.0,54.0,54.0,0.0,42.0,42.0,0.0,20.0,20.0,0.0,62.0,62.0,0.0,12.0,12.0,0.0,50.0,50.0,0.0,14.0,14.0,0.0,1656.0,1656.0,0.0,108.0,108.0,0.0,573.0,573.0,0.0,637.0,637.0,0.0,459.0,459.0,0.0,42.0,42.0,0.0,33.0,33.0,0.0,766.0,766.0,0.0,1590.0,1590.0,0.0,56.0,56.0,0.0,33.0,33.0,0.0,9.0,9.0,0.0,36.0,36.0,0.0,28.0,28.0,0.0,850.0,850.0,0.0,166.0,166.0,0.0,20.0,20.0,0.0,24.0,24.0,0.0,2.0,2.0,0.0,100.0,100.0,0.0,156.0,156.0,0.0,18.0,18.0,0.0,21.0,21.0,0.0
Tyrique George,19.25,19.25,0.0,7.0,7.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.7,0.7,0.0,9.0,9.0,0.0,2.0,2.0,0.0,18.0,18.0,0.0,0.87,0.87,0.0,0.87,0.87,0.0,0.17,0.17,0.0,0.63,0.63,0.0,0.87,0.87,0.0,38.0,38.0,0.0,82.6,82.6,0.0,72.0,72.0,0.0,91.3,91.3,0.0,82.4,82.4,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,5.24,5.24,0.0,1.0,1.0,0.0,0.87,0.87,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,56.0,0.0,1.0,1.0,0.0,10.0,10.0,0.0,14.0,14.0,0.0,33.0,33.0,0.0,8.0,8.0,0.0,4.0,4.0,0.0,38.0,38.0,0.0,208.0,208.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,18.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Tyrone Mings,32.15,32.15,0.0,13.0,13.0,0.0,11.0,11.0,0.0,1051.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.2,0.2,0.0,6.0,6.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.02,0.02,0.0,0.09,0.09,0.0,581.0,581.0,0.0,88.6,88.6,0.0,3319.0,3319.0,0.0,92.7,92.7,0.0,94.3,94.3,0.0,3.0,3.0,0.0,47.0,47.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,17.0,17.0,0.0,1.45,1.45,0.0,2.0,2.0,0.0,0.17,0.17,0.0,6.0,6.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,11.0,11.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,767.0,767.0,0.0,139.0,139.0,0.0,388.0,388.0,0.0,340.0,340.0,0.0,43.0,43.0,0.0,15.0,15.0,0.0,2.0,2.0,0.0,472.0,472.0,0.0,1333.0,1333.0,0.0,6.0,6.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,523.0,523.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,33.0,0.0,26.0,26.0,0.0,21.0,21.0,0.0
Valentino Livramento,22.48,22.48,0.0,34.0,34.0,0.0,29.0,29.0,0.0,2570.0,2570.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.3,2.3,0.0,73.0,73.0,0.0,144.0,144.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.01,0.01,0.0,0.08,0.08,0.0,0.04,0.04,0.0,1278.0,1278.0,0.0,85.0,85.0,0.0,6131.0,6131.0,0.0,90.6,90.6,0.0,86.3,86.3,0.0,21.0,21.0,0.0,98.0,98.0,0.0,24.0,24.0,0.0,5.0,5.0,0.0,144.0,144.0,0.0,39.0,39.0,0.0,1.37,1.37,0.0,2.0,2.0,0.0,0.07,0.07,0.0,52.0,52.0,0.0,34.0,34.0,0.0,56.0,56.0,0.0,26.0,26.0,0.0,34.0,34.0,0.0,10.0,10.0,0.0,24.0,24.0,0.0,21.0,21.0,0.0,1796.0,1796.0,0.0,108.0,108.0,0.0,572.0,572.0,0.0,822.0,822.0,0.0,427.0,427.0,0.0,33.0,33.0,0.0,48.0,48.0,0.0,935.0,935.0,0.0,2984.0,2984.0,0.0,73.0,73.0,0.0,39.0,39.0,0.0,11.0,11.0,0.0,26.0,26.0,0.0,34.0,34.0,0.0,1041.0,1041.0,0.0,98.0,98.0,0.0,6.0,6.0,0.0,34.0,34.0,0.0,2.0,2.0,0.0,45.0,45.0,0.0,173.0,173.0,0.0,23.0,23.0,0.0,31.0,31.0,0.0
Victor Bernth Kristiansen,22.39,22.39,0.0,28.0,28.0,0.0,28.0,28.0,0.0,2380.0,2380.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.4,1.4,0.0,39.0,39.0,0.0,69.0,69.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.01,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1007.0,1007.0,0.0,77.6,77.6,0.0,5793.0,5793.0,0.0,89.6,89.6,0.0,80.1,80.1,0.0,18.0,18.0,0.0,74.0,74.0,0.0,23.0,23.0,0.0,18.0,18.0,0.0,69.0,69.0,0.0,41.0,41.0,0.0,1.55,1.55,0.0,3.0,3.0,0.0,0.11,0.11,0.0,85.0,85.0,0.0,50.0,50.0,0.0,87.0,87.0,0.0,40.0,40.0,0.0,37.0,37.0,0.0,14.0,14.0,0.0,23.0,23.0,0.0,40.0,40.0,0.0,1581.0,1581.0,0.0,113.0,113.0,0.0,564.0,564.0,0.0,711.0,711.0,0.0,319.0,319.0,0.0,15.0,15.0,0.0,17.0,17.0,0.0,800.0,800.0,0.0,1806.0,1806.0,0.0,39.0,39.0,0.0,25.0,25.0,0.0,5.0,5.0,0.0,13.0,13.0,0.0,12.0,12.0,0.0,872.0,872.0,0.0,75.0,75.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,3.0,3.0,0.0,96.0,96.0,0.0,97.0,97.0,0.0,19.0,19.0,0.0,42.0,42.0,0.0
Victor Lindelöf,30.81,30.81,0.0,13.0,13.0,0.0,4.0,4.0,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,205.0,205.0,0.0,93.2,93.2,0.0,881.0,881.0,0.0,92.3,92.3,0.0,96.5,96.5,0.0,3.0,3.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,10.0,10.0,0.0,4.0,4.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,276.0,276.0,0.0,41.0,41.0,0.0,161.0,161.0,0.0,106.0,106.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,282.0,282.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,181.0,181.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,10.0,10.0,0.0,13.0,13.0,0.0
Virgil van Dijk,33.83,33.83,0.0,35.0,35.0,0.0,35.0,35.0,0.0,3150.0,3150.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.2,2.2,0.0,0.7,0.7,0.0,18.0,18.0,0.0,180.0,180.0,0.0,6.0,6.0,0.0,0.09,0.09,0.0,0.03,0.03,0.0,0.06,0.06,0.0,0.02,0.02,0.0,0.23,0.23,0.0,2543.0,2543.0,0.0,91.6,91.6,0.0,18087.0,18087.0,0.0,96.1,96.1,0.0,95.5,95.5,0.0,12.0,12.0,0.0,269.0,269.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,47.0,47.0,0.0,1.34,1.34,0.0,4.0,4.0,0.0,0.11,0.11,0.0,35.0,35.0,0.0,17.0,17.0,0.0,20.0,20.0,0.0,9.0,9.0,0.0,25.0,25.0,0.0,14.0,14.0,0.0,11.0,11.0,0.0,54.0,54.0,0.0,3125.0,3125.0,0.0,425.0,425.0,0.0,1257.0,1257.0,0.0,1719.0,1719.0,0.0,159.0,159.0,0.0,48.0,48.0,0.0,5.0,5.0,0.0,1746.0,1746.0,0.0,4531.0,4531.0,0.0,18.0,18.0,0.0,22.0,22.0,0.0,3.0,3.0,0.0,9.0,9.0,0.0,5.0,5.0,0.0,2153.0,2153.0,0.0,6.0,6.0,0.0,16.0,16.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,110.0,110.0,0.0,111.0,111.0,0.0,46.0,46.0,0.0
Vitaliy Mykolenko,25.94,25.94,0.0,32.0,32.0,0.0,32.0,32.0,0.0,2812.0,2812.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.6,1.6,0.0,31.0,31.0,0.0,105.0,105.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.01,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0,908.0,908.0,0.0,74.4,74.4,0.0,6186.0,6186.0,0.0,89.0,89.0,0.0,74.2,74.2,0.0,20.0,20.0,0.0,96.0,96.0,0.0,37.0,37.0,0.0,22.0,22.0,0.0,105.0,105.0,0.0,38.0,38.0,0.0,1.22,1.22,0.0,3.0,3.0,0.0,0.1,0.1,0.0,55.0,55.0,0.0,33.0,33.0,0.0,51.0,51.0,0.0,25.0,25.0,0.0,24.0,24.0,0.0,9.0,9.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,1541.0,1541.0,0.0,115.0,115.0,0.0,480.0,480.0,0.0,656.0,656.0,0.0,416.0,416.0,0.0,30.0,30.0,0.0,20.0,20.0,0.0,636.0,636.0,0.0,1432.0,1432.0,0.0,31.0,31.0,0.0,27.0,27.0,0.0,1.0,1.0,0.0,21.0,21.0,0.0,10.0,10.0,0.0,783.0,783.0,0.0,90.0,90.0,0.0,20.0,20.0,0.0,28.0,28.0,0.0,3.0,3.0,0.0,91.0,91.0,0.0,79.0,79.0,0.0,46.0,46.0,0.0,36.0,36.0,0.0
Vitaly Janelt,26.99,26.99,0.0,32.0,32.0,0.0,27.0,27.0,0.0,2254.0,2254.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,2.2,2.2,0.0,17.0,17.0,0.0,80.0,80.0,0.0,38.0,38.0,0.0,0.04,0.04,0.0,0.12,0.12,0.0,0.03,0.03,0.0,0.09,0.09,0.0,0.16,0.16,0.0,872.0,872.0,0.0,82.5,82.5,0.0,4279.0,4279.0,0.0,90.6,90.6,0.0,85.4,85.4,0.0,14.0,14.0,0.0,78.0,78.0,0.0,23.0,23.0,0.0,7.0,7.0,0.0,80.0,80.0,0.0,32.0,32.0,0.0,1.28,1.28,0.0,3.0,3.0,0.0,0.12,0.12,0.0,38.0,38.0,0.0,22.0,22.0,0.0,36.0,36.0,0.0,15.0,15.0,0.0,33.0,33.0,0.0,9.0,9.0,0.0,24.0,24.0,0.0,27.0,27.0,0.0,1289.0,1289.0,0.0,118.0,118.0,0.0,418.0,418.0,0.0,574.0,574.0,0.0,306.0,306.0,0.0,32.0,32.0,0.0,12.0,12.0,0.0,652.0,652.0,0.0,1278.0,1278.0,0.0,17.0,17.0,0.0,18.0,18.0,0.0,3.0,3.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,814.0,814.0,0.0,38.0,38.0,0.0,24.0,24.0,0.0,15.0,15.0,0.0,1.0,1.0,0.0,30.0,30.0,0.0,107.0,107.0,0.0,19.0,19.0,0.0,11.0,11.0,0.0
Vladimír Coufal,32.71,32.71,0.0,19.0,19.0,0.0,9.0,9.0,0.0,876.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.6,0.0,15.0,15.0,0.0,33.0,33.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.06,0.06,0.0,0.1,0.1,0.0,370.0,370.0,0.0,77.6,77.6,0.0,2289.0,2289.0,0.0,89.1,89.1,0.0,80.1,80.1,0.0,6.0,6.0,0.0,35.0,35.0,0.0,12.0,12.0,0.0,7.0,7.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,1.34,1.34,0.0,1.0,1.0,0.0,0.1,0.1,0.0,17.0,17.0,0.0,11.0,11.0,0.0,18.0,18.0,0.0,11.0,11.0,0.0,13.0,13.0,0.0,11.0,11.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,589.0,589.0,0.0,56.0,56.0,0.0,226.0,226.0,0.0,248.0,248.0,0.0,118.0,118.0,0.0,10.0,10.0,0.0,7.0,7.0,0.0,232.0,232.0,0.0,633.0,633.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,10.0,10.0,0.0,6.0,6.0,0.0,318.0,318.0,0.0,25.0,25.0,0.0,20.0,20.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,29.0,29.0,0.0,18.0,18.0,0.0,12.0,12.0,0.0
Wataru Endo,32.24,32.24,0.0,18.0,18.0,0.0,1.0,1.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,14.0,14.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,148.0,148.0,0.0,93.1,93.1,0.0,527.0,527.0,0.0,93.8,93.8,0.0,95.1,95.1,0.0,2.0,2.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,6.0,6.0,0.0,2.26,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,8.0,8.0,0.0,10.0,10.0,0.0,4.0,4.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,196.0,196.0,0.0,7.0,7.0,0.0,49.0,49.0,0.0,110.0,110.0,0.0,38.0,38.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,88.0,88.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,138.0,138.0,0.0,5.0,5.0,0.0,14.0,14.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0
